HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[353.6551002570881],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-HENRY,84.02298900308737,215.17827064717483,Optional[330.2560101015187]HEADINGFAULT-GILDA,1141.5689293336595,1199.2462134478076,Optional[72.49650327405618]HEADINGFAULT-HENRY,947.2190593228615,1082.897243532218,Optional[75.95413477318264]HEADINGFAULT-GILDA,139.4860064401825,164.27017495201596,Optional[123.68375272444578],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[353.6551002570881],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[353.6551002570881],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-HENRY,1134.3937183717496,1162.3400295108959,Optional[353.6551002570881],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
HEADINGFAULT-GILDA,1182.3940342860053,1183.823808406447,Optional[13.901536977101966],
