-186.0,0.0,0.065936929424936
0.0,0.0,0.00972497184462266
0.0,0.0,0.00972497184462266
-72.0,0.0,0.021196287327434466
0.0,0.0,0.00972497184462266
0.0,0.0,0.00972497184462266
-186.0,0.0,0.065936929424936
-243.0,0.0,0.09176552159742997
0.0,0.0,0.00972497184462266
-93.0,0.0,0.021683445473906705
0.0,0.0,0.00972497184462266
0.0,0.0,0.00972497184462266
0.0,0.0,0.00972497184462266
-72.0,0.0,0.021196287327434466
-36.0,0.0,0.013032543344820308
-207.0,0.0,0.08643731182665601
-150.0,0.0,0.03524796907129542
0.0,0.0,0.00972497184462266
0.0,0.0,0.00972497184462266
-186.0,0.0,0.065936929424936
